loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,stimulus.stopped,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.keys,key_resp_end_screen.rt,participant,session,Alter,Geschlecht (w/m/d/andere),Studiengang,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,0,0,0,0,62,0,62,0,,,,,,,62,,,1,930.0075815794407,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,63,0,63,0,,,,,,,63,,,1,931.8089865740621,Y,d,go,d,1,0.3606077673030086,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,64,0,64,0,,,,,,,64,,,1,933.2765489825688,X,l,go,l,1,0.5415407035325188,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,65,0,65,0,,,,,,,65,,,1,934.9281090560544,Y,d,go,d,1,0.31334907773998566,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,66,0,66,0,,,,,,,66,,,1,936.3457907130942,X,l,go,l,1,0.3200162324937992,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,67,0,67,0,,,,,,,67,,,1,937.7802122570574,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,68,0,68,0,,,,,,,68,,,1,939.5813777364092,Y,d,go,d,1,0.300136465288233,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,69,0,69,0,,,,,,,69,,,1,940.9824523551215,X,l,go,l,1,0.4507658716174774,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,70,0,70,0,,,,,,,70,,,1,942.5338509255089,Y,d,go,d,1,0.3401578180200886,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,71,0,71,0,,,,,,,71,,,1,943.9848775684077,X,l,go,l,1,0.3772565026592929,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,72,0,72,0,,,,,,,72,,,1,945.4690906516626,Y,d,go,d,1,0.3641025568940677,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,73,0,73,0,,,,,,,73,,,1,946.9371888180322,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,74,0,74,0,,,,,,,74,,,1,948.7385346610972,X,l,go,l,1,0.279069303534925,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,75,0,75,0,,,,,,,75,,,1,950.1228931504884,Y,d,go,d,1,0.2705597236636095,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,76,0,76,0,,,,,,,76,,,1,951.5071066701203,X,l,go,l,1,0.24711340927751735,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,77,0,77,0,,,,,,,77,,,1,952.8590137498104,X,None,nogo,None,1,,,,,953.6598466229625,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,78,0,78,0,,,,,,,78,,,1,954.6602378958778,Y,d,go,d,1,0.24463340805959888,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,79,0,79,0,,,,,,,79,,,1,956.0445866882801,X,l,go,l,1,0.22019266893039457,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,80,0,80,0,,,,,,,80,,,1,957.395583706937,X,None,nogo,d,0,0.23001424947869964,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,81,0,81,0,,,,,,,81,,,1,958.7296881113434,Y,d,go,d,1,0.24094225474982522,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,82,0,82,0,,,,,,,82,,,1,960.0802046449389,X,l,go,l,1,0.2498290469229687,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,83,0,83,0,,,,,,,83,,,1,961.4315473607567,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,84,0,84,0,,,,,,,84,,,1,963.233000840235,Y,d,go,d,1,0.32962205531657673,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,85,0,85,0,,,,,,,85,,,1,964.6673564447847,X,l,go,l,1,0.39852778569911607,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,86,0,86,0,,,,,,,86,,,1,966.1681678391178,Y,d,go,d,1,0.3377316350233741,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,87,0,87,0,,,,,,,87,,,1,967.6196313307155,Y,None,nogo,l,0,0.3744996528548654,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,88,0,88,0,,,,,,,88,,,1,969.1040781110642,X,l,go,l,1,0.2500598349433858,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,89,0,89,0,,,,,,,89,,,1,970.4549049478373,Y,d,go,d,1,0.3551144313241821,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,90,0,90,0,,,,,,,90,,,1,971.9228692959296,X,l,go,l,1,0.3592429181735497,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,91,0,91,0,,,,,,,91,,,1,973.3906998257735,Y,d,go,d,1,0.3951265719369985,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,92,0,92,0,,,,,,,92,,,1,974.8917764323705,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,93,0,93,0,,,,,,,93,,,1,976.6931460330379,X,l,go,l,1,0.29288361326325685,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,94,0,94,0,,,,,,,94,,,1,978.094202227483,Y,d,go,d,1,0.2993005860771518,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,95,0,95,0,,,,,,,95,,,1,979.495255027985,X,l,go,l,1,0.24259704342694022,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,96,0,96,0,,,,,,,96,,,1,980.8463761679304,Y,d,go,d,1,0.34731466995435767,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,97,0,97,0,,,,,,,97,,,1,982.2974915381637,X,l,go,l,1,0.5445792504760902,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,98,0,98,0,,,,,,,98,,,1,983.9488460358116,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,99,0,99,0,,,,,,,99,,,1,985.7500764848664,Y,d,go,d,1,0.5634277444332838,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,100,0,100,0,,,,,,,100,,,1,987.4181267481763,X,l,go,l,1,0.3198974445404019,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,101,0,101,0,,,,,,,101,,,1,988.8523112011026,Y,d,go,d,1,0.342255758412648,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,102,0,102,0,,,,,,,102,,,1,990.3036045108456,X,l,go,l,1,0.4106936097959988,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,103,0,103,0,,,,,,,103,,,1,991.8214442770695,Y,d,go,d,1,0.4130688836739864,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,104,0,104,0,,,,,,,104,,,1,993.3392374977993,Y,None,nogo,None,1,,,,,994.139878855698,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,105,0,105,0,,,,,,,105,,,1,995.1405765530071,X,l,go,l,1,0.4376570167951286,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,106,0,106,0,,,,,,,106,,,1,996.6918379111739,Y,d,go,d,1,0.3422140614420641,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,107,0,107,0,,,,,,,107,,,1,998.1429430996068,X,l,go,None,0,,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,108,0,108,0,,,,,,,108,,,1,999.9442501547746,Y,d,go,d,1,0.38558038548217155,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,109,0,109,0,,,,,,,109,,,1,1001.445363609877,X,l,go,l,1,0.32472944690380245,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,110,0,110,0,,,,,,,110,,,1,1002.8798811538727,Y,d,go,d,1,0.39375348036992364,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,111,0,111,0,,,,,,,111,,,1,1004.3809233361972,Y,None,nogo,None,1,,,,,1005.1813101485022,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,112,0,112,0,,,,,,,112,,,1,1006.1821712398378,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,113,0,113,0,,,,,,,113,,,1,1007.9837032648211,X,l,go,l,1,0.3469684879819397,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,114,0,114,0,,,,,,,114,,,1,1009.4345141500526,Y,d,go,d,1,0.31938592914957553,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,115,0,115,0,,,,,,,115,,,1,1010.8693163002608,X,l,go,l,1,0.3567876442684792,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,116,0,116,0,,,,,,,116,,,1,1012.3370993149583,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,117,0,117,0,,,,,,,117,,,1,1014.1384664913639,Y,d,go,d,1,0.2388103749253787,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,118,0,118,0,,,,,,,118,,,1,1015.4894513888285,X,l,go,l,1,0.313163380662445,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,119,0,119,0,,,,,,,119,,,1,1016.9072736520029,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,120,0,120,0,,,,,,,120,,,1,1018.7085807071708,Y,d,go,d,1,0.2610891736112535,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,121,0,121,0,,,,,,,121,,,1,1020.0763753097563,X,l,go,l,1,0.3822116565715987,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,122,0,122,0,,,,,,,122,,,1,1021.5607954234001,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,123,0,123,0,,,,,,,123,,,1,1023.3618362966517,Y,d,go,d,1,0.3115415617066901,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,124,0,124,0,,,,,,,124,,,1,1024.779886438715,X,l,go,l,1,0.4613748464907985,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,125,0,125,0,,,,,,,125,,,1,1026.3477499867731,Y,d,go,d,1,0.22198660919093527,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,126,0,126,0,,,,,,,126,,,1,1027.682148209511,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,127,0,127,0,,,,,,,127,,,1,1029.4831507797062,X,l,go,l,1,0.33477648205007426,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,128,0,128,0,,,,,,,128,,,1,1030.9343781500065,Y,d,go,d,1,0.2917699157842435,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,129,0,129,0,,,,,,,129,,,1,1032.3357121627778,X,l,go,l,1,0.3309020559536293,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,130,0,130,0,,,,,,,130,,,1,1033.7700692218496,X,None,nogo,d,0,0.30419561875169165,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,131,0,131,0,,,,,,,131,,,1,1035.18757439396,Y,d,go,d,1,0.16613106697332114,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,132,0,132,0,,,,,,,132,,,1,1036.4554722208413,X,l,go,l,1,0.2908026425575372,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,133,0,133,0,,,,,,,133,,,1,1037.856603566819,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,134,0,134,0,,,,,,,134,,,1,1039.6575707430602,Y,d,go,d,1,0.27235463363467716,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,135,0,135,0,,,,,,,135,,,1,1041.0422405053105,X,l,go,l,1,0.2961165845335927,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,136,0,136,0,,,,,,,136,,,1,1042.44317645728,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,137,0,137,0,,,,,,,137,,,1,1044.2447375732008,Y,d,go,d,1,0.24513474164996296,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,138,0,138,0,,,,,,,138,,,1,1045.595749137341,X,l,go,l,1,0.3979285126843024,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,139,0,139,0,,,,,,,139,,,1,1047.0967055014335,Y,d,go,d,1,0.25661886841407977,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,140,0,140,0,,,,,,,140,,,1,1048.4646722252946,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,141,0,141,0,,,,,,,141,,,1,1050.266021462303,X,l,go,l,1,0.23989401184371673,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,142,0,142,0,,,,,,,142,,,1,1051.6170412688516,Y,d,go,d,1,0.31243610760429874,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,143,0,143,0,,,,,,,143,,,1,1053.0347384410852,X,l,go,l,1,0.3187468985270243,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,144,0,144,0,,,,,,,144,,,1,1054.4692375608429,Y,d,go,d,1,0.292578643449815,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,145,0,145,0,,,,,,,145,,,1,1055.869937391486,Y,None,nogo,None,1,,,,,1056.670695597917,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,146,0,146,0,,,,,,,146,,,1,1057.671604204399,X,l,go,l,1,0.27385669498471543,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,147,0,147,0,,,,,,,147,,,1,1059.056030087755,Y,d,go,d,1,0.2977282216597814,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,148,0,148,0,,,,,,,148,,,1,1060.456862766965,X,l,go,l,1,0.3376123622292653,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,149,0,149,0,,,,,,,149,,,1,1061.9080038341635,X,None,nogo,d,0,0.2298033402475994,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,150,0,150,0,,,,,,,150,,,1,1063.242360359931,Y,d,go,d,1,0.19129762463853694,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,151,0,151,0,,,,,,,151,,,1,1064.543555172626,X,l,go,l,1,0.5549002251646016,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,152,0,152,0,,,,,,,152,,,1,1066.211170041759,Y,d,go,d,1,0.34311103157233447,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,153,0,153,0,,,,,,,153,,,1,1067.6627406849584,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,154,0,154,0,,,,,,,154,,,1,1069.463955134037,X,l,go,l,1,0.22619073244277388,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,155,0,155,0,,,,,,,155,,,1,1070.797996992973,Y,d,go,d,1,0.3322528444987256,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,156,0,156,0,,,,,,,156,,,1,1072.232683749171,X,l,go,l,1,0.3533394001715351,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,0,0,0,0,157,0,157,0,,,,,,,157,,,1,1073.700417309301,Y,d,go,d,1,0.3257005988853052,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
