loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,stimulus.stopped,key_resp_trial.rt,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.keys,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,7,0,7,0,127,0,127,0,,,,,,,127,,,0.2,5955.848710861232,Y,None,nogo,None,1,5956.648586352196,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,128,0,128,0,,,,,,,128,,,0.2,5956.848693891545,X,d,go,d,1,,0.3114138294477016,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,129,0,129,0,,,,,,,129,,,0.2,5957.465712743899,Y,l,go,l,1,,0.3010201375000179,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,130,0,130,0,,,,,,,130,,,0.2,5958.081921414821,X,d,go,d,1,,0.2610419750708388,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,131,0,131,0,,,,,,,131,,,0.2,5958.648565503725,X,None,nogo,None,1,5959.448706206691,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,132,0,132,0,,,,,,,132,,,0.2,5959.648578109773,Y,l,go,l,1,,0.21389193732466083,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,133,0,133,0,,,,,,,133,,,0.2,5960.165421495549,X,d,go,d,1,,0.2897755369049264,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,134,0,134,0,,,,,,,134,,,0.2,5960.7653707804275,X,None,nogo,None,1,5961.565346150135,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,135,0,135,0,,,,,,,135,,,0.2,5961.7653688410355,X,None,nogo,l,0,,0.2586599156202283,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,136,0,136,0,,,,,,,136,,,0.2,5962.332216081355,Y,l,go,None,0,5963.132141026843,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,137,0,137,0,,,,,,,137,,,0.2,5963.331738990673,X,d,go,d,1,,0.2749634228675859,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,138,0,138,0,,,,,,,138,,,0.2,5963.9153357986215,X,None,nogo,None,1,5964.715356259214,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,139,0,139,0,,,,,,,139,,,0.2,5964.915097738136,Y,l,go,l,1,,0.29212123273464385,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,140,0,140,0,,,,,,,140,,,0.2,5965.515203628995,X,d,go,d,1,,0.21941581343708094,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,141,0,141,0,,,,,,,141,,,0.2,5966.048557552218,Y,l,go,l,1,,0.2466327699366957,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,142,0,142,0,,,,,,,142,,,0.2,5966.59856019463,X,d,go,d,1,,0.25592634119675495,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,143,0,143,0,,,,,,,143,,,0.2,5967.165249859274,Y,l,go,l,1,,0.41116214472276624,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,144,0,144,0,,,,,,,144,,,0.2,5967.8820378753735,X,d,go,d,1,,0.33343175816116855,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,145,0,145,0,,,,,,,145,,,0.2,5968.5152205986815,Y,l,go,l,1,,0.35693429221282713,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,146,0,146,0,,,,,,,146,,,0.2,5969.181891790591,X,d,go,d,1,,0.264269609877374,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,147,0,147,0,,,,,,,147,,,0.2,5969.748216849344,Y,l,go,l,1,,0.3064897106087301,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,148,0,148,0,,,,,,,148,,,0.2,5970.365235701698,X,d,go,d,1,,0.3140436463581864,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,149,0,149,0,,,,,,,149,,,0.2,5970.981612614982,Y,l,go,l,1,,0.2577508251561085,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,150,0,150,0,,,,,,,150,,,0.2,5971.548575734021,Y,None,nogo,d,0,,0.2985517750639701,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,151,0,151,0,,,,,,,151,,,0.2,5972.148627806731,X,d,go,None,0,5972.948415055318,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,152,0,152,0,,,,,,,152,,,0.2,5973.148558473418,Y,l,go,l,1,,0.2345159273390891,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,153,0,153,0,,,,,,,153,,,0.2,5973.698278449316,X,d,go,d,1,,0.27637869490718003,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,154,0,154,0,,,,,,,154,,,0.2,5974.281907742101,X,None,nogo,l,0,,0.26834815336042084,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,155,0,155,0,,,,,,,155,,,0.2,5974.865229641102,Y,l,go,None,0,5975.665199192634,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,156,0,156,0,,,,,,,156,,,0.2,5975.865427459183,X,d,go,d,1,,0.22165484266588464,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,157,0,157,0,,,,,,,157,,,0.2,5976.398561261303,X,None,nogo,l,0,,0.280828147297143,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,158,0,158,0,,,,,,,158,,,0.2,5976.981555887731,Y,l,go,None,0,5977.781842045166,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,159,0,159,0,,,,,,,159,,,0.2,5977.981936008757,X,d,go,d,1,,0.21742599621939007,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,160,0,160,0,,,,,,,160,,,0.2,5978.515191507788,X,None,nogo,None,1,5979.3149414230575,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,161,0,161,0,,,,,,,161,,,0.2,5979.515213325954,Y,l,go,l,1,,0.20352879083657172,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,162,0,162,0,,,,,,,162,,,0.2,5980.031626166485,X,d,go,d,1,,0.40733523746894207,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,163,0,163,0,,,,,,,163,,,0.2,5980.748503879513,X,None,nogo,l,0,,0.31383128282323014,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,164,0,164,0,,,,,,,164,,,0.2,5981.36521242898,Y,l,go,None,0,5982.164878465512,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,165,0,165,0,,,,,,,165,,,0.2,5982.365216792619,X,d,go,d,1,,0.21754284464986995,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,166,0,166,0,,,,,,,166,,,0.2,5982.898237140253,Y,l,go,l,1,,0.2762196646799566,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,167,0,167,0,,,,,,,167,,,0.2,5983.4818480088,Y,None,nogo,d,0,,0.28493044833885506,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,168,0,168,0,,,,,,,168,,,0.2,5984.081558748338,X,d,go,None,0,5984.881888542121,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,169,0,169,0,,,,,,,169,,,0.2,5985.081704202807,Y,l,go,l,1,,0.20577315338596236,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,170,0,170,0,,,,,,,170,,,0.2,5985.59823146752,X,d,go,d,1,,0.2804877838207176,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,171,0,171,0,,,,,,,171,,,0.2,5986.181950457234,Y,l,go,l,1,,0.49717616361158434,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,172,0,172,0,,,,,,,172,,,0.2,5986.981582069537,X,d,go,d,1,,0.2570104618789628,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,173,0,173,0,,,,,,,173,,,0.2,5987.548631491576,Y,l,go,l,1,,0.313807525250013,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,174,0,174,0,,,,,,,174,,,0.2,5988.165211556261,X,d,go,d,1,,0.2576853706414113,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,175,0,175,0,,,,,,,175,,,0.2,5988.7318827966665,X,None,nogo,None,1,5989.531895984532,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,176,0,176,0,,,,,,,176,,,0.2,5989.731869220908,Y,l,go,l,1,,0.06730388719006442,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,177,0,177,0,,,,,,,177,,,0.2,5990.098602618862,X,d,go,d,1,,0.48430295774596743,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,178,0,178,0,,,,,,,178,,,0.2,5990.898579927962,Y,l,go,l,1,,0.35657550451287534,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,179,0,179,0,,,,,,,179,,,0.2,5991.5652666350215,Y,None,nogo,None,1,5992.365226974434,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,180,0,180,0,,,,,,,180,,,0.2,5992.564935968519,X,d,go,d,1,,0.2740679081471171,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,181,0,181,0,,,,,,,181,,,0.2,5993.148480897711,Y,l,go,l,1,,0.2664611239597434,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,182,0,182,0,,,,,,,182,,,0.2,5993.714875289763,X,d,go,d,1,,0.4351364361209562,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,183,0,183,0,,,,,,,183,,,0.2,5994.465185228997,X,None,nogo,None,1,5995.265265810784,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,184,0,184,0,,,,,,,184,,,0.2,5995.465230804737,Y,l,go,l,1,,0.30110886474722065,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,185,0,185,0,,,,,,,185,,,0.2,5996.081929172404,X,d,go,d,1,,0.26188852012273856,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,186,0,186,0,,,,,,,186,,,0.2,5996.648547564342,X,None,nogo,l,0,,0.2856460843613604,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,187,0,187,0,,,,,,,187,,,0.2,5997.248840606626,Y,l,go,None,0,5998.048859612667,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,188,0,188,0,,,,,,,188,,,0.2,5998.249023879267,X,d,go,d,1,,0.23795059233088978,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,189,0,189,0,,,,,,,189,,,0.2,5998.799011006544,Y,l,go,l,1,,0.2957309279590845,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,190,0,190,0,,,,,,,190,,,0.2,5999.398783806653,X,d,go,d,1,,0.3031617122323951,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,191,0,191,0,,,,,,,191,,,0.2,6000.032179863178,Y,l,go,l,1,,0.3271306702954462,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,192,0,192,0,,,,,,,192,,,0.2,6000.6650401624065,X,d,go,d,1,,0.2858928721252596,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,193,0,193,0,,,,,,,193,,,0.2,6001.264997689694,Y,l,go,l,1,,0.1980917025648523,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,194,0,194,0,,,,,,,194,,,0.2,6001.765034295735,X,d,go,d,1,,0.32167661233688705,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,195,0,195,0,,,,,,,195,,,0.2,6002.398248049329,Y,l,go,l,1,,0.3132383134070551,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,196,0,196,0,,,,,,,196,,,0.2,6003.015227144133,X,d,go,d,1,,0.2557673109549796,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,197,0,197,0,,,,,,,197,,,0.2,6003.581600202859,Y,l,go,l,1,,0.24853919327142648,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,198,0,198,0,,,,,,,198,,,0.2,6004.131845754251,X,d,go,d,1,,0.22762768823304214,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,199,0,199,0,,,,,,,199,,,0.2,6004.665256889566,X,None,nogo,None,1,6005.4649268048815,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,200,0,200,0,,,,,,,200,,,0.2,6005.664908283681,Y,l,go,l,1,,0.2625096107221907,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,201,0,201,0,,,,,,,201,,,0.2,6006.231579039231,X,d,go,d,1,,0.35081211336364504,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,202,0,202,0,,,,,,,202,,,0.2,6006.898770473315,X,None,nogo,None,1,6007.698336631103,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,203,0,203,0,,,,,,,203,,,0.2,6007.898541140094,Y,l,go,l,1,,0.25198161583102774,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,204,0,204,0,,,,,,,204,,,0.2,6008.464886077636,X,d,go,d,1,,0.3261590344045544,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,205,0,205,0,,,,,,,205,,,0.2,6009.098377649265,Y,l,go,l,1,,0.3162128574185772,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,206,0,206,0,,,,,,,206,,,0.2,6009.715203047177,Y,None,nogo,None,1,6010.514963629103,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,207,0,207,0,,,,,,,207,,,0.2,6010.715321350144,Y,None,nogo,None,1,6011.515342295592,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,208,0,208,0,,,,,,,208,,,0.2,6011.714856865525,X,d,go,d,1,,0.3238366112927906,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,209,0,209,0,,,,,,,209,,,0.2,6012.348361528071,Y,l,go,l,1,,0.3623161077994155,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,210,0,210,0,,,,,,,210,,,0.2,6013.01487465945,Y,None,nogo,None,1,6013.815198635057,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,211,0,211,0,,,,,,,211,,,0.2,6014.0148654473305,X,d,go,d,1,,0.31272534394520335,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,212,0,212,0,,,,,,,212,,,0.2,6014.6317310876475,Y,l,go,l,1,,0.35185162801644765,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,213,0,213,0,,,,,,,213,,,0.2,6015.298356703832,X,d,go,d,1,,0.37249549680564087,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,214,0,214,0,,,,,,,214,,,0.2,6015.981528736229,Y,l,go,l,1,,0.28144632882322185,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,215,0,215,0,,,,,,,215,,,0.2,6016.564930635184,X,d,go,d,1,,0.22709532486624084,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,216,0,216,0,,,,,,,216,,,0.2,6017.098355831098,Y,l,go,l,1,,0.26799906260566786,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,217,0,217,0,,,,,,,217,,,0.2,6017.6818706997,Y,None,nogo,d,0,,0.18048298383655492,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,218,0,218,0,,,,,,,218,,,0.2,6018.165041859378,X,d,go,None,0,6018.965199047176,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,219,0,219,0,,,,,,,219,,,0.2,6019.165196525966,Y,l,go,l,1,,0.20134988280187827,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,220,0,220,0,,,,,,,220,,,0.2,6019.681871669396,X,d,go,d,1,,0.2461038004985312,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,221,0,221,0,,,,,,,221,,,0.2,6020.2315591604565,Y,l,go,l,1,,0.23861047079844866,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,222,0,222,0,,,,,,,222,,,0.2,6020.78186628758,X,d,go,d,1,,0.39358978960081004,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,223,0,223,0,,,,,,,223,,,0.2,6021.481533827129,Y,l,go,l,1,,0.2526347064122092,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,224,0,224,0,,,,,,,224,,,0.2,6022.048591976432,X,d,go,d,1,,0.182272558711702,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,225,0,225,0,,,,,,,225,,,0.2,6022.532052105671,Y,l,go,l,1,,0.32325964188203216,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,226,0,226,0,,,,,,,226,,,0.2,6023.165204283534,X,d,go,d,1,,0.23327035218244419,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,227,0,227,0,,,,,,,227,,,0.2,6023.698575176444,X,None,nogo,l,0,,0.14804663592076395,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,228,0,228,0,,,,,,,228,,,0.2,6024.148413988645,Y,l,go,d,0,,0.24242962045536842,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,7,0,7,0,229,0,229,0,,,,,,,229,,,0.2,6024.698223661471,X,d,go,None,0,6025.498315879609,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
