loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,stimulus.stopped,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,participant,session,Alter,Geschlecht (w/m/d/andere),Studiengang,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,7,0,7,0,244,0,244,0,,,,,,,244,,,0.2,21101.597782982746,Y,l,go,l,1,0.1323179651517421,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,7,0,7,0,245,0,245,0,,,,,,,245,,,0.2,21102.031391015043,Y,None,nogo,None,1,,21102.831378990784,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,7,0,7,0,246,0,246,0,,,,,,,246,,,0.2,21103.031607257435,X,d,go,None,0,,21103.83159765741,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,7,0,7,0,247,0,247,0,,,,,,,247,,,0.2,21104.03137259069,Y,l,go,None,0,,21104.83137656655,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,7,0,7,0,248,0,248,0,,,,,,,248,,,0.2,21105.03142883326,X,d,go,d,1,0.3309001720044762,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,7,0,7,0,249,0,249,0,,,,,,,249,,,0.2,21105.66476525343,Y,l,go,l,1,0.41828291746787727,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,0,0,0,0,,,,,,,0,,,1,21134.848252679687,X,d,go,d,1,0.30726527445949614,,,,,,,,,21106.2002156605,space,27.629599663428962,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,1,0,1,0,,,,,,,1,,,1,21136.26458459883,Y,l,go,l,1,0.26593293086625636,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,2,0,2,0,,,,,,,2,,,1,21137.631083815126,X,d,go,d,1,0.26051572104915977,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,3,0,3,0,,,,,,,3,,,1,21138.997820122167,Y,l,go,l,1,0.284900194266811,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,4,0,4,0,,,,,,,4,,,1,21140.398022109875,X,d,go,d,1,0.2774858947377652,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,5,0,5,0,,,,,,,5,,,1,21141.781071136473,X,None,nogo,None,1,,21142.58111196058,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,6,0,6,0,,,,,,,6,,,1,21143.581061536446,Y,l,go,l,1,0.24673584895208478,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,7,0,7,0,,,,,,,7,,,1,21144.931464275578,X,d,go,d,1,0.27175741270184517,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,8,0,8,0,,,,,,,8,,,1,21146.31469608983,Y,l,go,l,1,0.2637952349614352,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,9,0,9,0,,,,,,,9,,,1,21147.681151669705,X,d,go,d,1,0.2566412987653166,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,10,0,10,0,,,,,,,10,,,1,21149.064692817163,Y,l,go,l,1,0.28241340769454837,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,11,0,11,0,,,,,,,11,,,1,21150.448071540333,Y,None,nogo,None,1,,21151.248092970578,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,12,0,12,0,,,,,,,12,,,1,21152.248035273515,X,d,go,d,1,0.2191489532124251,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,13,0,13,0,,,,,,,13,,,1,21153.581202142406,Y,l,go,l,1,0.325930962106213,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,14,0,14,0,,,,,,,14,,,1,21155.01468411414,Y,None,nogo,None,1,,21155.814765665447,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,15,0,15,0,,,,,,,15,,,1,21156.814508695854,X,d,go,d,1,0.46782277221791446,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,16,0,16,0,,,,,,,16,,,1,21158.398025019094,Y,l,go,l,1,0.24451524415053427,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,17,0,17,0,,,,,,,17,,,1,21159.74779987987,Y,None,nogo,None,1,,21160.548239734024,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,18,0,18,0,,,,,,,18,,,1,21161.54827318876,X,d,go,d,1,0.21427428908646107,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,19,0,19,0,,,,,,,19,,,1,21162.881884663366,Y,l,go,l,1,0.19213611795566976,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,20,0,20,0,,,,,,,20,,,1,21164.21540450165,Y,None,nogo,None,1,,21165.01566496212,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,21,0,21,0,,,,,,,21,,,1,21166.015416234965,X,d,go,d,1,0.22670191922225058,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,22,0,22,0,,,,,,,22,,,1,21167.382381390315,Y,l,go,l,1,0.25228881603106856,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,23,0,23,0,,,,,,,23,,,1,21168.78227016609,X,d,go,d,1,0.3561995537020266,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,24,0,24,0,,,,,,,24,,,1,21170.281978529878,Y,l,go,l,1,0.19978653849102557,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,25,0,25,0,,,,,,,25,,,1,21171.615358246956,Y,None,nogo,None,1,,21172.41561579844,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,26,0,26,0,,,,,,,26,,,1,21173.415264768293,X,d,go,d,1,0.2504808169323951,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,27,0,27,0,,,,,,,27,,,1,21174.79898482468,Y,l,go,l,1,0.3071891530416906,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,28,0,28,0,,,,,,,28,,,1,21176.24871406122,X,d,go,d,1,0.36154549033381045,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,29,0,29,0,,,,,,,29,,,1,21177.748640606645,Y,l,go,l,1,0.3177452692762017,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,30,0,30,0,,,,,,,30,,,1,21179.21540159243,Y,None,nogo,None,1,,21180.015656234697,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,31,0,31,0,,,,,,,31,,,1,21181.01547199255,X,d,go,d,1,0.29977000528015196,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,32,0,32,0,,,,,,,32,,,1,21182.43229457829,Y,l,go,l,1,0.274786259746179,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,33,0,33,0,,,,,,,33,,,1,21183.848613891518,Y,None,nogo,None,1,,21184.64902998833,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,34,0,34,0,,,,,,,34,,,1,21185.648709988454,X,d,go,d,1,0.22487355675548315,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,35,0,35,0,,,,,,,35,,,1,21187.015398295596,Y,l,go,l,1,0.26651862752623856,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,36,0,36,0,,,,,,,36,,,1,21188.415303071262,X,d,go,d,1,0.3549927663989365,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,37,0,37,0,,,,,,,37,,,1,21189.915465737926,X,None,nogo,None,1,,21190.7157392893,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,38,0,38,0,,,,,,,38,,,1,21191.715588986408,Y,l,go,l,1,0.44745866069570184,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,39,0,39,0,,,,,,,39,,,1,21193.29862676421,X,d,go,d,1,0.22417246596887708,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,40,0,40,0,,,,,,,40,,,1,21194.665314586367,Y,l,go,l,1,0.24850409082137048,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,41,0,41,0,,,,,,,41,,,1,21196.04865161283,X,d,go,d,1,0.24209148762747645,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,42,0,42,0,,,,,,,42,,,1,21197.432282457128,Y,l,go,l,1,0.2505389987491071,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,43,0,43,0,,,,,,,43,,,1,21198.81538772583,Y,None,nogo,None,1,,21199.61563558015,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,44,0,44,0,,,,,,,44,,,1,21200.615308307577,Y,None,nogo,d,0,0.1864086054265499,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,45,0,45,0,,,,,,,45,,,1,21201.9485711765,X,d,go,d,1,0.16596788819879293,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,46,0,46,0,,,,,,,46,,,1,21203.248578303726,Y,l,go,l,1,0.3057544871699065,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,47,0,47,0,,,,,,,47,,,1,21204.69895529747,X,d,go,d,1,0.39101990032941103,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,48,0,48,0,,,,,,,48,,,1,21206.231957220705,X,None,nogo,None,1,,21207.032258893363,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,49,0,49,0,,,,,,,49,,,1,21208.032143014716,X,None,nogo,None,1,,21208.832319596317,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,50,0,50,0,,,,,,,50,,,1,21209.8322793541,Y,l,go,l,1,0.23434118833392859,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,51,0,51,0,,,,,,,51,,,1,21211.215264865197,X,d,go,d,1,0.3549370088148862,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,52,0,52,0,,,,,,,52,,,1,21212.715620501433,Y,l,go,l,1,0.3425151964183897,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
